PE x,PE y,Stride,Size (elems),Size (kB),Processed Size (elems),Processed Size (kB),Stop Cycle,Start Cycle,Num Cycles,GB/s,Elems/Cycle
440,390,1,1280,2.56,1280,2.56,65523692756619,65523697518460,4761841,0.0004569661187763304,0.00026880359928019434
440,400,1,1280,2.56,1280,2.56,76289019740277,76289024503009,4762732,0.00045688063069683536,0.000268753312174609
440,410,1,1280,2.56,1280,2.56,74375401601275,74375406363858,4762583,0.0004568949244559097,0.0002687617202681822
440,420,1,1280,2.56,1280,2.56,40114682888932,40114687651447,4762515,0.0004569014480794286,0.00026876555769378153
440,430,1,1280,2.56,1280,2.56,80980877115920,80980881878345,4762425,0.0004569100825734789,0.00026877063680792875
440,440,1,1280,2.56,1280,2.56,265699013822568,265699018584791,4762223,0.00045692946340396073,0.00026878203729644747
440,450,1,1280,2.56,1280,2.56,79873109323544,79873114085902,4762358,0.0004569165106865129,0.0002687744180508899
450,300,1,1280,2.56,1280,2.56,69684299398488,69684304160664,4762176,0.0004569339730408956,0.0002687846900240562
450,310,1,1280,2.56,1280,2.56,80955442065073,80955446827485,4762412,0.0004569113298051491,0.0002687713704736172
450,320,1,1280,2.56,1280,2.56,51258675617523,51258680379407,4761884,0.0004569619923542866,0.0002688011719731098
450,330,1,1280,2.56,1280,2.56,69316131482660,69316136244983,4762323,0.0004569198687279297,0.00026877639336937036
450,340,1,1280,2.56,1280,2.56,80946784524752,80946789287535,4762783,0.00045687573840756554,0.00026875043435739147
450,350,1,1280,2.56,1280,2.56,78747796591381,78747801353791,4762410,0.000456911521687549,0.000268771483345617
450,360,1,1280,2.56,1280,2.56,79838696799657,79838701561815,4762158,0.0004569357001594655,0.0002687857059761562
450,370,1,1280,2.56,1280,2.56,267795076449490,267795081211580,4762090,0.0004569422249474496,0.00026878954408673505
450,380,1,1280,2.56,1280,2.56,79589572310425,79589577072284,4761859,0.0004569643914278016,0.0002688025831928245
450,390,1,1280,2.56,1280,2.56,79845930568898,79845935331004,4762106,0.00045694068968645386,0.0002687886409920317
450,400,1,1280,2.56,1280,2.56,65278761597040,65278766359837,4762797,0.0004568743954445256,0.00026874964437913267
450,410,1,1280,2.56,1280,2.56,277750743398249,277750748160597,4762348,0.0004569174701218811,0.0002687749824246359
450,420,1,1280,2.56,1280,2.56,56696125489808,56696130252186,4762378,0.00045691459182786416,0.0002687732893105083
450,430,1,1280,2.56,1280,2.56,40295021412543,40295026175075,4762532,0.0004568998171560842,0.00026876459832710835
450,440,1,1280,2.56,1280,2.56,275481826543254,275481831305333,4762079,0.0004569432804453685,0.00026879016496786384
450,450,1,1280,2.56,1280,2.56,221667124172371,221667128934869,4762498,0.0004569030790144164,0.0002687665170673038
300,300,1,2304,4.6080000000000005,2304,4.6080000000000005,267217856366782,267217864889003,8522221,0.0004595985013765778,0.000270352059633281
300,310,1,2304,4.6080000000000005,2304,4.6080000000000005,82212241139796,82212249662091,8522295,0.0004595945106335794,0.0002703497121373996
300,320,1,2304,4.6080000000000005,2304,4.6080000000000005,1959577644634,1959586166550,8521916,0.00045961495044072255,0.00027036173555336615
300,330,1,2304,4.6080000000000005,2304,4.6080000000000005,1177918241977,1177926764093,8522116,0.00045960416403625584,0.00027035539060956223
300,340,1,2304,4.6080000000000005,2304,4.6080000000000005,77027711922031,77027720444654,8522623,0.0004595768227692343,0.0002703393075113143
300,350,1,2304,4.6080000000000005,2304,4.6080000000000005,3369403000864,3369411523149,8522285,0.00045959504991912383,0.0002703500293641905
300,360,1,2304,4.6080000000000005,2304,4.6080000000000005,3077514560522,3077523082636,8522114,0.00045960427189779433,0.0002703554540575261
300,370,1,2304,4.6080000000000005,2304,4.6080000000000005,856853158868,856861680921,8522053,0.00045960756169904134,0.00027035738923473015
300,380,1,2304,4.6080000000000005,2304,4.6080000000000005,71433898206929,71433906728829,8521900,0.0004596158133749516,0.00027036224316173625
300,390,1,2304,4.6080000000000005,2304,4.6080000000000005,1114468506348,1114477028434,8522086,0.00045960578196465045,0.0002703563423321473
300,400,1,2304,4.6080000000000005,2304,4.6080000000000005,52856021644825,52856030167437,8522612,0.00045957741593774304,0.0002703396564339665
300,410,1,2304,4.6080000000000005,2304,4.6080000000000005,168291478403781,168291486926057,8522276,0.0004595955352771959,0.00027035031486893874
300,420,1,2304,4.6080000000000005,2304,4.6080000000000005,223250360240695,223250368762964,8522269,0.0004595959127786274,0.0002703505369286043
300,430,1,2304,4.6080000000000005,2304,4.6080000000000005,201831014346337,201831022868751,8522414,0.00045958809323273905,0.0002703459371957288
300,440,1,2304,4.6080000000000005,2304,4.6080000000000005,3335044882366,3335053404432,8522066,0.0004596068605899086,0.0002703569768175933
300,450,1,2304,4.6080000000000005,2304,4.6080000000000005,71007876180,71016398412,8522232,0.0004595979081536386,0.00027035171067861096
310,300,1,2304,4.6080000000000005,2304,4.6080000000000005,80298848451507,80298856973732,8522225,0.0004595982856589682,0.0002703519327405695
310,310,1,2304,4.6080000000000005,2304,4.6080000000000005,222593154742673,222593163264945,8522272,0.00045959575099222363,0.00027035044176013155
310,320,1,2304,4.6080000000000005,2304,4.6080000000000005,75907110919014,75907119440938,8521924,0.0004596145189748231,0.00027036148174989594
310,330,1,2304,4.6080000000000005,2304,4.6080000000000005,53878155766906,53878164289018,8522112,0.0004596043797593837,0.0002703555175055198
310,340,1,2304,4.6080000000000005,2304,4.6080000000000005,71912571971949,71912580494573,8522624,0.00045957676884490035,0.00027033927579111784
310,350,1,2304,4.6080000000000005,2304,4.6080000000000005,69236808966753,69236817489028,8522275,0.00045959558920593386,0.0002703503465917258
310,360,1,2304,4.6080000000000005,2304,4.6080000000000005,77045428948483,77045437470597,8522114,0.00045960427189779433,0.0002703554540575261
310,370,1,2304,4.6080000000000005,2304,4.6080000000000005,42371568048844,42371576570896,8522052,0.0004596076156306017,0.00027035742095917744
310,380,1,2304,4.6080000000000005,2304,4.6080000000000005,213367623712202,213367632234088,8521886,0.0004596165684450602,0.0002703626873206236
310,390,1,2304,4.6080000000000005,2304,4.6080000000000005,222154422367967,222154430890045,8522078,0.00045960621341414626,0.00027035659612596833
310,400,1,2304,4.6080000000000005,2304,4.6080000000000005,40755094125865,40755102648501,8522636,0.00045957612175388,0.0002703388951493411
310,410,1,2304,4.6080000000000005,2304,4.6080000000000005,73733857457939,73733865980189,8522250,0.000459596937428496,0.0002703511396638212
310,420,1,2304,4.6080000000000005,2304,4.6080000000000005,68090352828963,68090361351240,8522277,0.00045959548134847056,0.0002703502831461592
310,430,1,2304,4.6080000000000005,2304,4.6080000000000005,79698628244204,79698636766617,8522413,0.0004595881471597305,0.0002703459689174885
310,440,1,2304,4.6080000000000005,2304,4.6080000000000005,68207937070113,68207945592190,8522077,0.0004596062673453901,0.00027035662785022946
310,450,1,2304,4.6080000000000005,2304,4.6080000000000005,269459963783692,269459972305924,8522232,0.0004595979081536386,0.00027035171067861096
320,300,1,2304,4.6080000000000005,2304,4.6080000000000005,71229959474091,71229967996183,8522092,0.0004596054583780602,0.00027035615198709427
320,310,1,2304,4.6080000000000005,2304,4.6080000000000005,82436698928303,82436707450464,8522161,0.0004596017371650219,0.00027035396303824814
320,320,1,2304,4.6080000000000005,2304,4.6080000000000005,82507368625754,82507377147757,8522003,0.0004596102582925634,0.0002703589754662138
320,330,1,2304,4.6080000000000005,2304,4.6080000000000005,73665120430706,73665128952626,8521920,0.00045961473470767155,0.00027036160865157147
320,340,1,2304,4.6080000000000005,2304,4.6080000000000005,1114700491308,1114709013903,8522595,0.0004595783326557229,0.00027034019567983696
320,350,1,2304,4.6080000000000005,2304,4.6080000000000005,56071722327594,56071730850046,8522452,0.0004595860440164404,0.00027034473177437666
320,360,1,2304,4.6080000000000005,2304,4.6080000000000005,3127946612996,3127955134921,8521925,0.00045961446504164257,0.00027036145002449564
320,370,1,2304,4.6080000000000005,2304,4.6080000000000005,1118858221502,1118866743360,8521858,0.0004596180785927201,0.0002703635756427765
320,380,1,2304,4.6080000000000005,2304,4.6080000000000005,80326766731010,80326775252690,8521680,0.0004596276790492016,0.00027036922297011856
320,390,1,2304,4.6080000000000005,2304,4.6080000000000005,70345056179461,70345064701319,8521858,0.0004596180785927201,0.0002703635756427765
320,400,1,2304,4.6080000000000005,2304,4.6080000000000005,202381163081728,202381171604278,8522550,0.000459580759279793,0.0002703416231057606
320,410,1,2304,4.6080000000000005,2304,4.6080000000000005,69297156455971,69297164978397,8522426,0.0004595874461098284,0.00027034555653519316
320,420,1,2304,4.6080000000000005,2304,4.6080000000000005,71469470970975,71469479493375,8522400,0.00045958884821177136,0.000270346381301042
320,430,1,2304,4.6080000000000005,2304,4.6080000000000005,76858572616136,76858581138464,8522328,0.00045959273100026194,0.0002703486652942717
320,440,1,2304,4.6080000000000005,2304,4.6080000000000005,241971681832134,241971690354323,8522189,0.00045960022712474463,0.00027035307477926154
320,450,1,2304,4.6080000000000005,2304,4.6080000000000005,71539129596048,71539138118148,8522100,0.0004596050269299821,0.0002703558981941071
330,300,1,2304,4.6080000000000005,2304,4.6080000000000005,81314307796910,81314316318997,8522087,0.00045960572803352043,0.0002703563106079532
330,310,1,2304,4.6080000000000005,2304,4.6080000000000005,1144476785292,1144485307454,8522162,0.0004596016832348411,0.00027035393131461243
330,320,1,2304,4.6080000000000005,2304,4.6080000000000005,75842351132290,75842359654308,8522018,0.0004596094493111843,0.0002703584995948143
330,330,1,2304,4.6080000000000005,2304,4.6080000000000005,67141216894386,67141225416324,8521938,0.0004596137639114483,0.0002703610375949696
330,340,1,2304,4.6080000000000005,2304,4.6080000000000005,72299489766695,72299498289297,8522602,0.0004595779551831706,0.00027033997363715915
330,350,1,2304,4.6080000000000005,2304,4.6080000000000005,222155194116964,222155202639408,8522444,0.00045958647542887926,0.0002703449855463996
330,360,1,2304,4.6080000000000005,2304,4.6080000000000005,280377753377302,280377761899239,8521937,0.00045961381784446424,0.0002703610693202731
330,370,1,2304,4.6080000000000005,2304,4.6080000000000005,3351960330206,3351968852069,8521863,0.0004596178089227673,0.0002703634170133925
330,380,1,2304,4.6080000000000005,2304,4.6080000000000005,180386033116903,180386041638583,8521680,0.0004596276790492016,0.00027036922297011856
330,390,1,2304,4.6080000000000005,2304,4.6080000000000005,60531212539339,60531221061192,8521853,0.00045961834826298926,0.0002703637342723466
330,400,1,2304,4.6080000000000005,2304,4.6080000000000005,39520232013061,39520240535611,8522550,0.000459580759279793,0.0002703416231057606
330,410,1,2304,4.6080000000000005,2304,4.6080000000000005,278247483634655,278247492157063,8522408,0.0004595884167948777,0.00027034612752639865
330,420,1,2304,4.6080000000000005,2304,4.6080000000000005,74724816260955,74724824783358,8522403,0.00045958868643034137,0.0002703462861354949
330,430,1,2304,4.6080000000000005,2304,4.6080000000000005,68760445398121,68760453920449,8522328,0.00045959273100026194,0.0002703486652942717
330,440,1,2304,4.6080000000000005,2304,4.6080000000000005,68227338800286,68227347322462,8522176,0.00045960092821363936,0.00027035348718449373
330,450,1,2304,4.6080000000000005,2304,4.6080000000000005,80218972944910,80218981467013,8522103,0.0004596048651371616,0.00027035580302185974
340,300,1,2304,4.6080000000000005,2304,4.6080000000000005,71487724006601,71487732528685,8522084,0.0004596058898269485,0.0002703564057805579
340,310,1,2304,4.6080000000000005,2304,4.6080000000000005,217757122515854,217757131038013,8522159,0.00045960184502542146,0.000270354026485542
340,320,1,2304,4.6080000000000005,2304,4.6080000000000005,71504501204114,71504509726120,8522006,0.0004596100964960598,0.00027035888029179985
340,330,1,2304,4.6080000000000005,2304,4.6080000000000005,41828844403365,41828852925299,8521934,0.000459613979643588,0.0002703611644962282
340,340,1,2304,4.6080000000000005,2304,4.6080000000000005,216661888247141,216661896769740,8522599,0.0004595781169570456,0.0002703400687982621
340,350,1,2304,4.6080000000000005,2304,4.6080000000000005,77027728926207,77027737448659,8522452,0.0004595860440164404,0.00027034473177437666
340,360,1,2304,4.6080000000000005,2304,4.6080000000000005,71538206412822,71538214934753,8521931,0.0004596141414428256,0.00027036125967225033
340,370,1,2304,4.6080000000000005,2304,4.6080000000000005,75636645665771,75636654187637,8521866,0.00045961764712094743,0.00027036332183585145
340,380,1,2304,4.6080000000000005,2304,4.6080000000000005,187524255743966,187524264265632,8521666,0.00045962843415829727,0.00027036966715193955
340,390,1,2304,4.6080000000000005,2304,4.6080000000000005,73686344636590,73686353158460,8521870,0.000459617431385365,0.0002703631949325676
340,400,1,2304,4.6080000000000005,2304,4.6080000000000005,56051476463576,56051484986118,8522542,0.0004595811906823105,0.00027034187687194735
340,410,1,2304,4.6080000000000005,2304,4.6080000000000005,77028181344763,77028189867196,8522433,0.0004595870686223054,0.00027034533448370903
340,420,1,2304,4.6080000000000005,2304,4.6080000000000005,81166982745461,81166991267867,8522406,0.0004595885246490252,0.0002703461909700148
340,430,1,2304,4.6080000000000005,2304,4.6080000000000005,45138116356433,45138124878760,8522327,0.0004595927849283418,0.0002703486970166716
340,440,1,2304,4.6080000000000005,2304,4.6080000000000005,9975202179254,9975210701463,8522209,0.0004595991485306216,0.00027035244031213036
340,450,1,2304,4.6080000000000005,2304,4.6080000000000005,79102718504542,79102727026647,8522105,0.0004596047572753446,0.00027035573957373207
350,300,1,2304,4.6080000000000005,2304,4.6080000000000005,81707572757491,81707581279588,8522097,0.0004596051887229165,0.0002703559933664214
350,310,1,2304,4.6080000000000005,2304,4.6080000000000005,81157834765836,81157843288014,8522178,0.0004596008203536702,0.00027035342373745304
350,320,1,2304,4.6080000000000005,2304,4.6080000000000005,82431148727722,82431157249743,8522021,0.00045960928751525025,0.0002703584044207354
350,330,1,2304,4.6080000000000005,2304,4.6080000000000005,216133045648811,216133054170757,8521946,0.0004596133324477766,0.00027036078379280977
350,340,1,2304,4.6080000000000005,2304,4.6080000000000005,79772733026539,79772741549131,8522592,0.0004595784944298636,0.0002703402908410962
350,350,1,2304,4.6080000000000005,2304,4.6080000000000005,41843771878593,41843780401033,8522440,0.00045958669113540254,0.00027034511243258973
350,360,1,2304,4.6080000000000005,2304,4.6080000000000005,71504568489928,71504577011867,8521939,0.00045961370997844506,0.00027036100586967356
350,370,1,2304,4.6080000000000005,2304,4.6080000000000005,81437423199916,81437431721775,8521859,0.0004596180246587042,0.0002703635439168848
350,380,1,2304,4.6080000000000005,2304,4.6080000000000005,77955861422566,77955869944227,8521661,0.0004596287038407184,0.00027036982578865785
350,390,1,2304,4.6080000000000005,2304,4.6080000000000005,42947077658111,42947086179985,8521874,0.000459617215649985,0.00027036306802940294
350,400,1,2304,4.6080000000000005,2304,4.6080000000000005,80333897002969,80333905525529,8522560,0.00045958022002778507,0.0002703413058986971
350,410,1,2304,4.6080000000000005,2304,4.6080000000000005,81426293260841,81426301783246,8522405,0.0004595885785761179,0.0002703462226918341
350,420,1,2304,4.6080000000000005,2304,4.6080000000000005,223121486056207,223121494578612,8522405,0.0004595885785761179,0.0002703462226918341
350,430,1,2304,4.6080000000000005,2304,4.6080000000000005,75941588511464,75941597033787,8522323,0.00045959300064078777,0.0002703488239063457
350,440,1,2304,4.6080000000000005,2304,4.6080000000000005,73467670163543,73467678685727,8522184,0.00045960049677406644,0.0002703532333965096
350,450,1,2304,4.6080000000000005,2304,4.6080000000000005,67046443071205,67046451593332,8522127,0.00045960357079869856,0.00027035504164629325
360,300,1,2304,4.6080000000000005,2304,4.6080000000000005,174897602004780,174897610526878,8522098,0.0004596051347919257,0.0002703559616423092
360,310,1,2304,4.6080000000000005,2304,4.6080000000000005,82499917556373,82499926078518,8522145,0.00045960260004963545,0.0002703544706174326
360,320,1,2304,4.6080000000000005,2304,4.6080000000000005,80283682775192,80283691297204,8522012,0.0004596097729033942,0.00027035868994317307
360,330,1,2304,4.6080000000000005,2304,4.6080000000000005,215553743223692,215553751745647,8521955,0.00045961284705211424,0.00027036049826594953
360,340,1,2304,4.6080000000000005,2304,4.6080000000000005,223269133397065,223269141919650,8522585,0.00045957887190330166,0.0002703405128842951
360,350,1,2304,4.6080000000000005,2304,4.6080000000000005,69879283821793,69879292344226,8522433,0.0004595870686223054,0.00027034533448370903
360,360,1,2304,4.6080000000000005,2304,4.6080000000000005,217211048991260,217211057513196,8521936,0.00045961387177749285,0.000270361101045584
360,370,1,2304,4.6080000000000005,2304,4.6080000000000005,67105784306840,67105792828679,8521839,0.0004596191033414267,0.0002703641784361333
360,380,1,2304,4.6080000000000005,2304,4.6080000000000005,79783415882844,79783424404507,8521663,0.00045962859596771204,0.0002703697623339482
360,390,1,2304,4.6080000000000005,2304,4.6080000000000005,146250203192040,146250211713909,8521869,0.00045961748531924156,0.0002703632266583774
360,400,1,2304,4.6080000000000005,2304,4.6080000000000005,56124223649820,56124232172358,8522538,0.000459581406383873,0.0002703420037552194
360,410,1,2304,4.6080000000000005,2304,4.6080000000000005,36912616405999,36912624928408,8522409,0.00045958836286782295,0.00027034609580460175
360,420,1,2304,4.6080000000000005,2304,4.6080000000000005,77038371933092,77038380455510,8522418,0.00045958787752489966,0.0002703458103087645
360,430,1,2304,4.6080000000000005,2304,4.6080000000000005,76431248033226,76431256555555,8522329,0.0004595926770721948,0.0002703486335718792
360,440,1,2304,4.6080000000000005,2304,4.6080000000000005,183146085951643,183146094473835,8522192,0.00045960006533530347,0.000270352979609002
360,450,1,2304,4.6080000000000005,2304,4.6080000000000005,67106887053107,67106895575216,8522109,0.00045960454155186234,0.0002703556126775661
370,300,1,2304,4.6080000000000005,2304,4.6080000000000005,272749769949813,272749778471910,8522097,0.0004596051887229165,0.0002703559933664214
370,310,1,2304,4.6080000000000005,2304,4.6080000000000005,52847229989037,52847238511207,8522170,0.00045960125179385066,0.0002703536775257945
370,320,1,2304,4.6080000000000005,2304,4.6080000000000005,22276878419079,22276886941089,8522010,0.0004596098807675654,0.00027035875339268553
370,330,1,2304,4.6080000000000005,2304,4.6080000000000005,79235639442300,79235647964236,8521936,0.00045961387177749285,0.000270361101045584
370,340,1,2304,4.6080000000000005,2304,4.6080000000000005,66041619950334,66041628472919,8522585,0.00045957887190330166,0.0002703405128842951
370,350,1,2304,4.6080000000000005,2304,4.6080000000000005,78900836542476,78900845064911,8522435,0.00045958696076884133,0.00027034527104049486
370,360,1,2304,4.6080000000000005,2304,4.6080000000000005,72623080511510,72623089033448,8521938,0.0004596137639114483,0.0002703610375949696
370,370,1,2304,4.6080000000000005,2304,4.6080000000000005,68758222243295,68758230765137,8521842,0.00045961894153869555,0.0002703640832580562
370,380,1,2304,4.6080000000000005,2304,4.6080000000000005,75924341692898,75924350214564,8521666,0.00045962843415829727,0.00027036966715193955
370,390,1,2304,4.6080000000000005,2304,4.6080000000000005,71417780358284,71417788880157,8521873,0.000459617269583811,0.00027036309975518293
370,400,1,2304,4.6080000000000005,2304,4.6080000000000005,82477454917638,82477463440203,8522565,0.00045957995040225565,0.0002703411472954445
370,410,1,2304,4.6080000000000005,2304,4.6080000000000005,77541428287235,77541436809663,8522428,0.00045958733825618713,0.00027034549309187475
370,420,1,2304,4.6080000000000005,2304,4.6080000000000005,219146509847088,219146518369518,8522430,0.0004595872304025965,0.00027034542964858615
370,430,1,2304,4.6080000000000005,2304,4.6080000000000005,2974003622027,2974012144362,8522335,0.0004595923535040573,0.0002703484432376808
370,440,1,2304,4.6080000000000005,2304,4.6080000000000005,67647435967941,67647444490137,8522196,0.0004595998496162257,0.0002703528527154269
370,450,1,2304,4.6080000000000005,2304,4.6080000000000005,6663547596849,6663556118952,8522103,0.0004596048651371616,0.00027035580302185974
380,300,1,2304,4.6080000000000005,2304,4.6080000000000005,265061781909055,265061790431297,8522242,0.00045959736886138654,0.0002703513934478744
380,310,1,2304,4.6080000000000005,2304,4.6080000000000005,82222591476354,82222599998499,8522145,0.00045960260004963545,0.0002703544706174326
380,320,1,2304,4.6080000000000005,2304,4.6080000000000005,80309396942948,80309405464959,8522011,0.0004596098268354735,0.00027035872166792556
380,330,1,2304,4.6080000000000005,2304,4.6080000000000005,73410325708306,73410334230405,8522099,0.0004596050808609475,0.0002703559299182044
380,340,1,2304,4.6080000000000005,2304,4.6080000000000005,79416132393901,79416140916481,8522580,0.00045957914152756565,0.00027034067148680327
380,350,1,2304,4.6080000000000005,2304,4.6080000000000005,55010868618471,55010877140896,8522425,0.000459587500036668,0.00027034558825686354
380,360,1,2304,4.6080000000000005,2304,4.6080000000000005,53908418205509,53908426727452,8521943,0.0004596134942465586,0.0002703608789685639
380,370,1,2304,4.6080000000000005,2304,4.6080000000000005,80282574932951,80282583454794,8521843,0.00045961888760447713,0.0002703640515320454
380,380,1,2304,4.6080000000000005,2304,4.6080000000000005,839805440405,839813962070,8521665,0.0004596284880947562,0.0002703696988792683
380,390,1,2304,4.6080000000000005,2304,4.6080000000000005,71417544079961,71417552601839,8521878,0.0004596169999148075,0.00027036294112635736
380,400,1,2304,4.6080000000000005,2304,4.6080000000000005,5473807661233,5473816183812,8522579,0.0004595791954524564,0.00027034070320732727
380,410,1,2304,4.6080000000000005,2304,4.6080000000000005,81377691597852,81377700120283,8522431,0.00045958717647582014,0.000270345397926953
380,420,1,2304,4.6080000000000005,2304,4.6080000000000005,53947010283966,53947018806382,8522416,0.000459587985378794,0.00027034587375223177
380,430,1,2304,4.6080000000000005,2304,4.6080000000000005,53912443616951,53912452139283,8522332,0.00045959251528806904,0.0002703485384047465
380,440,1,2304,4.6080000000000005,2304,4.6080000000000005,9587441539780,9587450061965,8522185,0.0004596004428441767,0.0002703532016730451
380,450,1,2304,4.6080000000000005,2304,4.6080000000000005,80305123911545,80305132433789,8522244,0.00045959726100308797,0.0002703513300018164
390,300,1,2304,4.6080000000000005,2304,4.6080000000000005,67085012251479,67085020773716,8522237,0.00045959763850735437,0.0002703515520631496
390,310,1,2304,4.6080000000000005,2304,4.6080000000000005,76903643366238,76903651888391,8522153,0.0004596021686069237,0.00027035421682760214
390,320,1,2304,4.6080000000000005,2304,4.6080000000000005,62467805525941,62467814047952,8522011,0.0004596098268354735,0.00027035872166792556
390,330,1,2304,4.6080000000000005,2304,4.6080000000000005,219431594603101,219431603125198,8522097,0.0004596051887229165,0.0002703559933664214
390,340,1,2304,4.6080000000000005,2304,4.6080000000000005,80240649195511,80240657718090,8522579,0.0004595791954524564,0.00027034070320732727
390,350,1,2304,4.6080000000000005,2304,4.6080000000000005,79102197687265,79102206209704,8522439,0.00045958674506206505,0.00027034514415415586
390,360,1,2304,4.6080000000000005,2304,4.6080000000000005,78135259453443,78135267975390,8521947,0.0004596132785148746,0.0002703607520675733
390,370,1,2304,4.6080000000000005,2304,4.6080000000000005,65981440606643,65981449128481,8521838,0.0004596191572756957,0.00027036421016217395
390,380,1,2304,4.6080000000000005,2304,4.6080000000000005,66995154145982,66995162667646,8521664,0.00045962854203122775,0.0002703697306066045
390,390,1,2304,4.6080000000000005,2304,4.6080000000000005,41839489285211,41839497807085,8521874,0.000459617215649985,0.00027036306802940294
390,400,1,2304,4.6080000000000005,2304,4.6080000000000005,78132001930833,78132010453392,8522559,0.00045958027395292893,0.00027034133761936997
390,410,1,2304,4.6080000000000005,2304,4.6080000000000005,77577853174072,77577861696507,8522435,0.00045958696076884133,0.00027034527104049486
390,420,1,2304,4.6080000000000005,2304,4.6080000000000005,74790495063990,74790503586397,8522407,0.0004595884707219451,0.000270346159248203
390,430,1,2304,4.6080000000000005,2304,4.6080000000000005,73459146347718,73459154870037,8522319,0.0004595932163534362,0.00027034895079613893
390,440,1,2304,4.6080000000000005,2304,4.6080000000000005,71238548379374,71238556901567,8522193,0.00045960001140551505,0.00027035294788559707
390,450,1,2304,4.6080000000000005,2304,4.6080000000000005,65920371071092,65920379593336,8522244,0.00045959726100308797,0.0002703513300018164
400,300,1,2304,4.6080000000000005,2304,4.6080000000000005,77030411875416,77030420397653,8522237,0.00045959763850735437,0.0002703515520631496
400,310,1,2304,4.6080000000000005,2304,4.6080000000000005,80317975348148,80317983870322,8522174,0.00045960103607365916,0.0002703535506315642
400,320,1,2304,4.6080000000000005,2304,4.6080000000000005,3056009128197,3056017650210,8522013,0.00045960971897132755,0.00027035865821842795
400,330,1,2304,4.6080000000000005,2304,4.6080000000000005,72603928284916,72603936807013,8522097,0.0004596051887229165,0.0002703559933664214
400,340,1,2304,4.6080000000000005,2304,4.6080000000000005,71496191316219,71496199838810,8522591,0.0004595785483546025,0.00027034032256153086
400,350,1,2304,4.6080000000000005,2304,4.6080000000000005,71443700260344,71443708782786,8522442,0.0004595865832821156,0.00027034504898947975
400,360,1,2304,4.6080000000000005,2304,4.6080000000000005,40559076924670,40559085446617,8521947,0.0004596132785148746,0.0002703607520675733
400,370,1,2304,4.6080000000000005,2304,4.6080000000000005,80069068079587,80069076601417,8521830,0.0004596195887503037,0.00027036446397076685
400,380,1,2304,4.6080000000000005,2304,4.6080000000000005,71500472769503,71500481291170,8521667,0.000459628380221851,0.0002703696354246182
400,390,1,2304,4.6080000000000005,2304,4.6080000000000005,82495619950404,82495628472274,8521870,0.000459617431385365,0.0002703631949325676
400,400,1,2304,4.6080000000000005,2304,4.6080000000000005,76317422289216,76317430811780,8522564,0.00045958000432733625,0.0002703411790160801
400,410,1,2304,4.6080000000000005,2304,4.6080000000000005,53620558953657,53620567476059,8522402,0.00045958874035747203,0.00027034631785733646
400,420,1,2304,4.6080000000000005,2304,4.6080000000000005,80466733715675,80466742238085,8522410,0.0004595883089407809,0.0002703460640828123
400,430,1,2304,4.6080000000000005,2304,4.6080000000000005,82529946505920,82529955028240,8522320,0.00045959316242525516,0.0002703489190736795
400,440,1,2304,4.6080000000000005,2304,4.6080000000000005,77031989188868,77031997711050,8522182,0.0004596006046338837,0.000270353296843461
400,450,1,2304,4.6080000000000005,2304,4.6080000000000005,52834546815525,52834555337768,8522243,0.0004595973149322309,0.0002703513617248417
410,300,1,2304,4.6080000000000005,2304,4.6080000000000005,218177910421315,218177918943543,8522228,0.00045959812387089393,0.00027035183757111403
410,310,1,2304,4.6080000000000005,2304,4.6080000000000005,67106789631350,67106798153495,8522145,0.00045960260004963545,0.0002703544706174326
410,320,1,2304,4.6080000000000005,2304,4.6080000000000005,52791681005956,52791689527967,8522011,0.0004596098268354735,0.00027035872166792556
410,330,1,2304,4.6080000000000005,2304,4.6080000000000005,79222976575470,79222985097558,8522088,0.00045960567410240316,0.00027035627888376653
410,340,1,2304,4.6080000000000005,2304,4.6080000000000005,82534346348810,82534354871413,8522603,0.00045957790125857094,0.0002703399419168064
410,350,1,2304,4.6080000000000005,2304,4.6080000000000005,76989526589125,76989535111567,8522442,0.0004595865832821156,0.00027034504898947975
410,360,1,2304,4.6080000000000005,2304,4.6080000000000005,71504731854523,71504740376443,8521920,0.00045961473470767155,0.00027036160865157147
410,370,1,2304,4.6080000000000005,2304,4.6080000000000005,56124557380305,56124565902149,8521844,0.00045961883367027134,0.000270364019806042
410,380,1,2304,4.6080000000000005,2304,4.6080000000000005,73720971991954,73720980513614,8521660,0.0004596287577772406,0.00027036985751602386
410,390,1,2304,4.6080000000000005,2304,4.6080000000000005,180240002940350,180240011462209,8521859,0.0004596180246587042,0.0002703635439168848
410,400,1,2304,4.6080000000000005,2304,4.6080000000000005,217761437548821,217761446071369,8522548,0.0004595808671303465,0.0002703416865472626
410,410,1,2304,4.6080000000000005,2304,4.6080000000000005,73156293417129,73156301939540,8522411,0.0004595882550137514,0.0002703460323610302
410,420,1,2304,4.6080000000000005,2304,4.6080000000000005,1067435460469,1067443982877,8522408,0.0004595884167948777,0.00027034612752639865
410,430,1,2304,4.6080000000000005,2304,4.6080000000000005,46802432793418,46802441315745,8522327,0.0004595927849283418,0.0002703486970166716
410,440,1,2304,4.6080000000000005,2304,4.6080000000000005,80296545426205,80296553948381,8522176,0.00045960092821363936,0.00027035348718449373
